name	logFC	Pval	logPval	FDR	avgCTRL	avgTRT
GPR160	-0.906054044733	5e-5	4.301029995663981	2.54479e-4	6.85751	3.65946
GPR68	-0.492881368446	5e-5	4.301029995663981	2.54479e-4	5.53692	3.93456
GPT2	-2.1152356588	5e-5	4.301029995663981	2.54479e-4	10.4509	2.41215
GRAP2	-0.348236466438	2e-4	3.6989700043360187	9.03309e-4	21.7802	17.1093
GRB10	-0.821749587102	5e-5	4.301029995663981	2.54479e-4	40.3807	22.8456
GRHL1	-0.762340208496	5e-5	4.301029995663981	2.54479e-4	3.7483	2.20977
GRIPAP1	-0.304404064559	8e-4	3.0969100130080562	0.00305499	22.3185	18.073
GRN	-0.395045854713	5e-5	4.301029995663981	2.54479e-4	41.6762	31.6933
GSTA4	-0.87263139385	5e-5	4.301029995663981	2.54479e-4	2.06989	1.13047
GSTK1	-0.290771683319	0.0011	2.958607314841775	0.00403848	150.727	123.214
GSTM4	-0.384282199419	5e-5	4.301029995663981	2.54479e-4	32.9144	25.2177
GSTO2	-1.28258144998	0.0016	2.795880017344075	0.00556961	1.02357	0.420748
GSTZ1	-0.366084412037	6e-4	3.2218487496163566	0.00237728	15.924	12.3552
GTF2H3	-0.564458757739	5e-5	4.301029995663981	2.54479e-4	30.0379	20.3119
GTF2IRD2	-0.530267276662	0.00205	2.688246138944246	0.00693608	7.05428	4.88457
GTF3C6	-0.297580202484	0.0013	2.886056647693163	0.00467434	71.5839	58.2418
GTPBP2	-0.856881536247	5e-5	4.301029995663981	2.54479e-4	120.503	66.5351
GXYLT1	-0.338216210861	3e-4	3.5228787452803374	0.00129577	4.98839	3.94591
GYG2	-0.727979390367	5e-5	4.301029995663981	2.54479e-4	4.21508	2.54485
GYLTL1B	-0.540038927211	5e-5	4.301029995663981	2.54479e-4	3.7101	2.55163
GYPA	-0.448825315474	5e-5	4.301029995663981	2.54479e-4	77.0008	56.4138
GYPC	-0.367384609015	5e-5	4.301029995663981	2.54479e-4	203.462	157.721
GYPE	-0.460532186583	1.5e-4	3.8239087409443187	6.94213e-4	75.0756	54.5588
H2AFV	-0.356181821875	2.5e-4	3.6020599913279625	0.00110334	159.409	124.535
H2AFZ	-0.555550800347	5e-5	4.301029995663981	2.54479e-4	835.459	568.444
H3F3AP4	-0.354417497055	5e-5	4.301029995663981	2.54479e-4	962.929	753.189
H3F3B	-0.378208981673	5e-5	4.301029995663981	2.54479e-4	301.72	232.141
H6PD	-0.598407384893	5e-5	4.301029995663981	2.54479e-4	3.6961	2.44121
HACD2	-0.536674401004	0.00105	2.978810700930062	0.00387303	3.08104	2.12394
HACL1	-0.392224793547	1e-4	4	4.78506e-4	21.5122	16.3913
HADH	-0.85931885137	5e-5	4.301029995663981	2.54479e-4	34.7394	19.1488
HADHA	-0.33367664158	1e-4	4	4.78506e-4	170.121	134.993
HAGH	-0.515502421354	5e-5	4.301029995663981	2.54479e-4	17.9487	12.556
HAPLN2	-0.701760663423	5e-5	4.301029995663981	2.54479e-4	2.19763	1.35115
HAT1	-0.299553401382	4.5e-4	3.3467874862246565	0.00184587	209.679	170.365
HAUS1	-0.293129768695	0.0013	2.886056647693163	0.00467434	64.9773	53.0299
HAUS4	-0.554719789068	5e-5	4.301029995663981	2.54479e-4	47.5526	32.3733
HAUS5	-0.319815009109	5e-5	4.301029995663981	2.54479e-4	18.6423	14.9357
HAX1	-1.24685749623	5e-5	4.301029995663981	2.54479e-4	245.635	103.502
HCG11	-0.356442309454	5e-5	4.301029995663981	2.54479e-4	9.91094	7.74132
HDAC5	-0.536220492127	5e-5	4.301029995663981	2.54479e-4	14.6351	10.092
HDAC6	-0.379168539128	5e-5	4.301029995663981	2.54479e-4	28.6445	22.0242
HDDC2	-0.32784540798	1e-4	4	4.78506e-4	115.253	91.825
HDHD2	-0.394084803026	5e-5	4.301029995663981	2.54479e-4	19.6387	14.9445
HEBP1	-0.773847764148	5e-5	4.301029995663981	2.54479e-4	6.36629	3.72336
HEBP2	-0.382884511088	5e-5	4.301029995663981	2.54479e-4	75.5766	57.9599
HECA	-0.543653384608	5e-5	4.301029995663981	2.54479e-4	1.46658	1.00612
HECTD2	-0.597603422278	5e-5	4.301029995663981	2.54479e-4	3.26408	2.15707
HECW2	-1.84967660173	5e-5	4.301029995663981	2.54479e-4	1.03644	0.287565
HEMK1	-0.40262326279	5e-4	3.3010299956639813	0.00202581	2.93797	2.22252
HERPUD1	-0.707852539829	5e-5	4.301029995663981	2.54479e-4	17.9122	10.9664
HEXA	-0.480803468974	5e-5	4.301029995663981	2.54479e-4	40.0647	28.7095
HEY1	-0.33516416725	0.00105	2.978810700930062	0.00387303	5.28711	4.19106
HGSNAT	-0.608862369047	5e-5	4.301029995663981	2.54479e-4	3.10262	2.03443
HINT2	-0.899867907057	5e-5	4.301029995663981	2.54479e-4	58.4292	31.3143
HINT3	-0.874316925215	5e-5	4.301029995663981	2.54479e-4	12.8913	7.03236
HIP1	-0.510935640329	5e-5	4.301029995663981	2.54479e-4	7.13684	5.0084
HLA-DOB	-0.76293493645	0.0013	2.886056647693163	0.00467434	1.54479	0.910339
HLA-E	-0.292581148706	0.00105	2.978810700930062	0.00387303	29.0352	23.7055
HLCS	-0.48138542382	5e-5	4.301029995663981	2.54479e-4	12.0661	8.64282
HM13	-0.715798507514	5e-5	4.301029995663981	2.54479e-4	90.7709	55.2675
HMGA1	-0.452950014517	5e-5	4.301029995663981	2.54479e-4	1437.99	1050.52
HMGB1	-0.323004627887	5e-5	4.301029995663981	2.54479e-4	299.631	239.526
HMGB2	-0.40248914488800003	5e-5	4.301029995663981	2.54479e-4	538.398	407.326
HMGB3	-0.413101652578	5e-5	4.301029995663981	2.54479e-4	32.7443	24.5912
HMGCL	-0.631325247053	5e-5	4.301029995663981	2.54479e-4	21.5729	13.9271
HMGN5	-0.508554866295	0.0013	2.886056647693163	0.00467434	14.2574	10.0219
HNRNPA1	-0.513602585149	5e-5	4.301029995663981	2.54479e-4	1381.9	967.981
HNRNPF	-0.284242169278	7.5e-4	3.1249387366083	0.00289398	284.487	233.613
HNRNPLL	-0.477261515098	5e-5	4.301029995663981	2.54479e-4	37.6933	27.0766
HNRNPU-AS1	-0.334219599805	4.5e-4	3.3467874862246565	0.00184587	31.1659	24.7212
HOXB7	-0.359333308551	5e-4	3.3010299956639813	0.00202581	17.2364	13.4362
HOXB8	-0.378189145327	3e-4	3.5228787452803374	0.00129577	13.7777	10.6006
HRASLS	-1.03780168717	0.00295	2.530177984021837	0.00955383	1.18236	0.575891
HRSP12	-0.359785797001	3.5e-4	3.4559319556497243	0.00148216	33.5072	26.1115
HS1BP3	-0.343954525702	0.00145	2.838631997765025	0.00512418	4.45745	3.51193
HSCB	-0.752489918601	5e-5	4.301029995663981	2.54479e-4	8.26314	4.90482
HSD17B11	-0.600064812808	5e-5	4.301029995663981	2.54479e-4	62.3324	41.1222
HSD17B8	-0.647508568979	5e-5	4.301029995663981	2.54479e-4	21.7254	13.8691
HSDL2	-0.29873542537	0.0013	2.886056647693163	0.00467434	20.525	16.6861
HSP90B1	-0.365686669975	5e-5	4.301029995663981	2.54479e-4	369.204	286.539
HSPA13	-1.20190714263	5e-5	4.301029995663981	2.54479e-4	27.507	11.9573
HSPA5	-1.64508766278	5e-5	4.301029995663981	2.54479e-4	353.364	112.98
HSPA9	-0.749801306995	5e-5	4.301029995663981	2.54479e-4	447.677	266.227
HSPBP1	-0.34288587312	3.5e-4	3.4559319556497243	0.00148216	42.063	33.1651
HTATIP2	-0.319880362605	0.00115	2.939302159646388	0.00420361	42.4708	34.0249
HYKK	-0.68422343425	8e-4	3.0969100130080562	0.00305499	3.88734	2.41925
HYOU1	-1.28260712502	5e-5	4.301029995663981	2.54479e-4	149.665	61.5201
IARS	-0.638208702079	5e-5	4.301029995663981	2.54479e-4	146.099	93.8701
ICA1	-0.490603399135	5e-5	4.301029995663981	2.54479e-4	20.2083	14.3828
ICAM1	-0.389432464029	5e-5	4.301029995663981	2.54479e-4	12.2961	9.38721
ICAM4	-0.426989565366	5e-5	4.301029995663981	2.54479e-4	37.4733	27.8731
ICK	-0.622241923506	5e-5	4.301029995663981	2.54479e-4	3.12888	2.03271
ICT1	-0.298806589967	0.00175	2.7569619513137056	0.0060382	74.5154	60.5754
IDH1	-1.30640937124	5e-5	4.301029995663981	2.54479e-4	100.071	40.4613
IDNK	-1.66467855447	5e-5	4.301029995663981	2.54479e-4	1.47918	0.466555
IFI35	-0.590596159982	5e-5	4.301029995663981	2.54479e-4	12.9165	8.57744
IFITM1	-0.591269896115	5e-5	4.301029995663981	2.54479e-4	516.343	342.727
IFITM2	-0.513881739506	5e-5	4.301029995663981	2.54479e-4	148.406	103.934
IFITM3	-0.373282923914	1e-4	4	4.78506e-4	123.955	95.6962
IFT20	-0.794494216188	4.5e-4	3.3467874862246565	0.00184587	29.9803	17.285
IFT22	-0.513935873584	1e-4	4	4.78506e-4	4.45863	3.12242
IFT43	-1.38405969827	5e-5	4.301029995663981	2.54479e-4	8.06566	3.09027
IFT52	-0.316914185114	0.00205	2.688246138944246	0.00693608	13.1699	10.5726
IGBP1	-0.781195804498	5e-5	4.301029995663981	2.54479e-4	47.9396	27.8953
IGF1	-0.714059918182	5e-5	4.301029995663981	2.54479e-4	6.44038	3.92607
IGSF3	-0.813233427343	5e-5	4.301029995663981	2.54479e-4	7.97208	4.53695
IGSF8	-0.358702380319	0.00105	2.978810700930062	0.00387303	5.66377	4.41698
IK	-0.350254933405	1e-4	4	4.78506e-4	112.771	88.4627
IL17RA	-0.362297415821	2e-4	3.6989700043360187	9.03309e-4	3.55983	2.76928
IL18	-1.01749647318	5e-5	4.301029995663981	2.54479e-4	7.2737	3.59301
IL18R1	-0.416656360672	3e-4	3.5228787452803374	0.00129577	2.25892	1.69229
IL20RB	-2.90502242397	5e-5	4.301029995663981	2.54479e-4	29.3072	3.91269
IL23A	-0.766831280036	5e-5	4.301029995663981	2.54479e-4	8.27911	4.86569
ILVBL	-0.362194353909	7.5e-4	3.1249387366083	0.00289398	8.66027	6.73752
IMMP1L	-0.811096888956	5e-5	4.301029995663981	2.54479e-4	27.1486	15.4733
IMMP2L	-1.00902419076	5e-5	4.301029995663981	2.54479e-4	33.0042	16.3992
IMPACT	-0.733195360913	5e-5	4.301029995663981	2.54479e-4	7.58831	4.5649
IMPDH2	-0.30302948457	6e-4	3.2218487496163566	0.00237728	216.314	175.333
ING3	-0.325496232825	0.001	3	0.0037115	54.4594	43.4599
ING4	-0.736898348841	5e-5	4.301029995663981	2.54479e-4	12.1571	7.2946
INHBE	-1.91646168259	5e-5	4.301029995663981	2.54479e-4	6.87024	1.81995
INPP5A	-0.406120832582	1e-4	4	4.78506e-4	6.33095	4.77765
INPP5K	-0.666091138957	5e-5	4.301029995663981	2.54479e-4	8.05683	5.07751
IPO5	-0.442864136554	5e-5	4.301029995663981	2.54479e-4	56.8371	41.8135
IQGAP1	-0.269445396743	0.002	2.6989700043360187	0.00679805	45.8648	38.0512
IQGAP3	-0.280675216949	0.00205	2.688246138944246	0.00693608	9.0534	7.45281
IQSEC2	-0.83004109478700006	5e-5	4.301029995663981	2.54479e-4	29.7865	16.7553
IRAK1	-0.275895124609	0.00125	2.9030899869919438	0.00452305	104.404	86.2312
IRAK4	-0.515244491071	5e-5	4.301029995663981	2.54479e-4	8.39552	5.87413
IRF1	-0.466687589751	5e-5	4.301029995663981	2.54479e-4	4.06432	2.94104
ISCU	-0.472973916375	5e-5	4.301029995663981	2.54479e-4	41.1048	29.6151
ISPD	-0.686382048291	5e-5	4.301029995663981	2.54479e-4	4.80013	2.98285
ISY1-RAB43	-1.09467781725	5e-5	4.301029995663981	2.54479e-4	13.0198	6.0964
ITGB1	-0.378062886178	5e-5	4.301029995663981	2.54479e-4	148.189	114.027
ITGB3BP	-0.487447693923	5e-5	4.301029995663981	2.54479e-4	73.2545	52.2514
ITM2A	-0.542107728567	5e-5	4.301029995663981	2.54479e-4	39.8272	27.352
ITM2B	-0.299980443693	6.5e-4	3.1870866433571443	0.00255283	37.9079	30.7912
ITPKA	-1.46733885331	5e-5	4.301029995663981	2.54479e-4	65.1953	23.5778
ITPR1	-0.705818212478	5e-5	4.301029995663981	2.54479e-4	7.55177	4.62995
JMJD7	-0.503984040388	0.003	2.5228787452803374	0.00969825	9.83889	6.93796
JMY	-0.614995343324	5e-5	4.301029995663981	2.54479e-4	1.94253	1.26834
JUNB	-0.311343814087	9e-4	3.0457574905606752	0.00337628	56.2271	45.3129
KATNB1	-0.331834857386	4e-4	3.3979400086720375	0.00166802	22.2845	17.7056
KCNG1	-2.50708032863	5e-5	4.301029995663981	2.54479e-4	1.02853	0.18093
KCNQ4	-0.514969429766	3.5e-4	3.4559319556497243	0.00148216	1.25365	0.877314
KCTD15	-0.440573719721	5e-5	4.301029995663981	2.54479e-4	18.2658	13.459
KCTD18	-0.359791934933	9.5e-4	3.0222763947111524	0.003549	3.57158	2.78325
KCTD7	-0.500214250943	5e-5	4.301029995663981	2.54479e-4	8.25476	5.83613
KDELR2	-0.362381654136	5e-5	4.301029995663981	2.54479e-4	61.3581	47.7292
KDF1	-1.0399081565	1.5e-4	3.8239087409443187	6.94213e-4	1.17098	0.569516
KDM4A	-0.328229182592	4.5e-4	3.3467874862246565	0.00184587	14.7887	11.7794
KDM6B	-0.348994416894	5e-4	3.3010299956639813	0.00202581	6.32181	4.96345
KHK	-0.566834867054	5e-5	4.301029995663981	2.54479e-4	3.1606900000000002	2.13377
KIAA0101	-0.610360435964	5e-5	4.301029995663981	2.54479e-4	87.5536	57.3505
KIAA0195	-0.341881961182	0.00105	2.978810700930062	0.00387303	9.06812	7.15485
KIAA0196	-0.475972156994	5e-5	4.301029995663981	2.54479e-4	14.9962	10.782
KIAA0232	-0.304947634468	8.5e-4	3.070581074285707	0.00322143	10.6434	8.61553
KIAA0430	-0.454460603104	5e-5	4.301029995663981	2.54479e-4	11.0862	8.09052
KIAA1467	-0.632720622933	5e-5	4.301029995663981	2.54479e-4	1.30639	0.842568
KIAA1551	-0.454799446942	5e-5	4.301029995663981	2.54479e-4	22.6256	16.5079
KIF13B	-0.413803461149	5e-5	4.301029995663981	2.54479e-4	4.89637	3.67542
KIF21B	-0.463818205114	5e-5	4.301029995663981	2.54479e-4	5.34144	3.87289
KIF3B	-0.436335783626	5e-5	4.301029995663981	2.54479e-4	9.72904	7.18985
KIF5A	-0.589150711457	5e-5	4.301029995663981	2.54479e-4	11.1493	7.41132
KIFAP3	-0.327554997404	0.0013	2.886056647693163	0.00467434	10.417	8.30116
KIZ	-0.401873334215	2.5e-4	3.6020599913279625	0.00110334	8.95111	6.77487
KLC4	-0.524970602079	5e-5	4.301029995663981	2.54479e-4	8.07185	5.60972
KLF10	-0.428187467299	5e-5	4.301029995663981	2.54479e-4	10.8992	8.10023
KLHDC7B	-4.82159524422	5e-5	4.301029995663981	2.54479e-4	2.6743	0.0945726
KLHDC8B	-0.344334684578	4e-4	3.3979400086720375	0.00166802	21.3061	16.7822
KLHL24	-0.644341176712	5e-5	4.301029995663981	2.54479e-4	3.76178	2.40673
KLHL36	-0.397122144777	5e-5	4.301029995663981	2.54479e-4	8.1534	6.19146
KLHL42	-0.337990556207	8.5e-4	3.070581074285707	0.00322143	4.55229	3.60151
KSR1	-0.353203074712	3.5e-4	3.4559319556497243	0.00148216	7.30489	5.71859
KXD1	-0.39332232138	5e-5	4.301029995663981	2.54479e-4	102.165	77.7858
LACTB2	-0.554948266603	5e-5	4.301029995663981	2.54479e-4	23.5727	16.0455
LAMP3	-2.52438123152	5e-5	4.301029995663981	2.54479e-4	3.25338	0.565484
LAMTOR2	-0.599302408582	5e-5	4.301029995663981	2.54479e-4	60.4827	39.923
LANCL1	-0.335170319726	1e-4	4	4.78506e-4	20.1602	15.9808
LCA5L	-0.708395908095	5e-5	4.301029995663981	2.54479e-4	2.11946	1.29711
LCLAT1	-0.40524990974	5e-5	4.301029995663981	2.54479e-4	6.64825	5.02013
LCMT1	-0.348204727194	6e-4	3.2218487496163566	0.00237728	25.2151	19.808
LCP1	-0.439778873813	5e-5	4.301029995663981	2.54479e-4	132.924	97.9979
LCP2	-0.469385430994	5e-5	4.301029995663981	2.54479e-4	16.8928	12.2012
LDOC1L	-0.476825186303	5e-5	4.301029995663981	2.54479e-4	6.51905	4.68431
LEPR	-0.493491504135	7.5e-4	3.1249387366083	0.00289398	23.981	17.0338
LETMD1	-0.601855604032	5e-5	4.301029995663981	2.54479e-4	50.5192	33.2874
LGALS9	-1.49873535016	5e-5	4.301029995663981	2.54479e-4	2.46425	0.872008
LIG3	-0.381514427502	1e-4	4	4.78506e-4	17.0208	13.0657
LILRA2	-2.13267749714	5e-5	4.301029995663981	2.54479e-4	3.30756	0.754237
LIN52	-0.368847438934	7.5e-4	3.1249387366083	0.00289398	6.45734	5.00057
LINC00152	-0.277601033092	0.00275	2.5606673061697376	0.00899193	176.03	145.218
LINC00174	-0.704540605424	5e-5	4.301029995663981	2.54479e-4	4.71775	2.89499
LINC00200	-0.523853419918	5e-5	4.301029995663981	2.54479e-4	14.4797	10.0708
LINC00202-2	-0.487078848993	5e-5	4.301029995663981	2.54479e-4	1.32222	0.943362
LINC00239	-1.828331454	4e-4	3.3979400086720375	0.00166802	2.24526	0.632243
LINC00294	-0.758478984001	5e-5	4.301029995663981	2.54479e-4	1.97505	1.16749
LINC00467	-1.03478568381	5e-5	4.301029995663981	2.54479e-4	43.7556	21.3566
LINC00470	-0.340852573162	0.0016	2.795880017344075	0.00556961	7.08997	5.59806
LINC00491	-0.624599307124	0.0018	2.744727494896694	0.006192	1.6963	1.10022
LINC00493	-0.705234707686	5e-5	4.301029995663981	2.54479e-4	83.0102	50.9137
LINC00534	-0.639526118725	5e-5	4.301029995663981	2.54479e-4	19.3537	12.4236
LINC00656	-0.802220572248	4e-4	3.3979400086720375	0.00166802	1.30168	0.746469
LINC00662	-0.637551369522	5e-5	4.301029995663981	2.54479e-4	5.29299	3.40235
LINC00668	-0.34333962894	0.00155	2.8096683018297086	0.00543171	5.61016	4.42201
LINC00674	-1.06643332663	5e-5	4.301029995663981	2.54479e-4	2.05142	0.979549
LINC00963	-0.713170943483	5e-5	4.301029995663981	2.54479e-4	19.1602	11.6873
LINC00999	-0.348936671089	8.5e-4	3.070581074285707	0.00322143	4.17539	3.27836
LINC01061	-0.841367232694	5e-5	4.301029995663981	2.54479e-4	2.09079	1.1669
LINC01089	-0.419021097622	5e-5	4.301029995663981	2.54479e-4	13.2298	9.89499
LINC01138	-0.906675175648	1e-4	4	4.78506e-4	2.45264	1.30827
LINC01300	-3.74512780152	5e-5	4.301029995663981	2.54479e-4	11.0748	0.825924
LINC01355	-0.760891232829	5e-5	4.301029995663981	2.54479e-4	2.24516	1.32494
LINC01420	-0.442352964516	5.5e-4	3.2596373105057563	0.0022	12.8268	9.43967
LINC01578	-0.577691741066	5e-5	4.301029995663981	2.54479e-4	44.4044	29.7525
LINC01604	-0.520347483055	0.00115	2.939302159646388	0.00420361	21.3761	14.9035
LINCR-0002	-0.77665665886	5e-5	4.301029995663981	2.54479e-4	22.0132	12.8495
LIPT1	-0.400424892285	0.00285	2.54515513999149	0.00925623	4.4924	3.4036
LMAN2	-0.495351478478	5e-5	4.301029995663981	2.54479e-4	115.68	82.0621
LMBR1L	-0.360377670971	5.5e-4	3.2596373105057563	0.0022	9.7194	7.57103
LMNTD2	-0.658364466491	0.0028	2.5528419686577806	0.00913164	1.92891	1.22215
LMO2	-0.572312121824	5e-5	4.301029995663981	2.54479e-4	57.6635	38.7809
LMO4	-0.491954551707	5e-5	4.301029995663981	2.54479e-4	13.0873	9.30587
LMTK3	-0.622151337027	5e-5	4.301029995663981	2.54479e-4	1.69778	1.10305
LNPEP	-0.385020782859	3.5e-4	3.4559319556497243	0.00148216	4.13338	3.16521
LNX1	-0.406760682762	0.00275	2.5606673061697376	0.00899193	1.84582	1.39233
LOC100129434	-0.301300162346	0.00135	2.869666231504994	0.00482786	17.0406	13.8288
LOC100130744	-0.670539588752	4.5e-4	3.3467874862246565	0.00184587	4.16608	2.61743
LOC100131564	-1.05672414526	5e-5	4.301029995663981	2.54479e-4	8.32312	4.00111
LOC100133315	-1.38277951062	5e-5	4.301029995663981	2.54479e-4	1.83872	0.705111
LOC100288798	-1.47184088688	5e-5	4.301029995663981	2.54479e-4	13.5868	4.89834
LOC100506548	-0.655786999417	5e-5	4.301029995663981	2.54479e-4	11.15	7.07723
LOC100506606	-1.28349632947	0.0016	2.795880017344075	0.00556961	1.21829	0.500472
LOC100506746	-0.530657140822	3e-4	3.5228787452803374	0.00129577	2.75763	1.90894
LOC100506990	-1.14880241471	5e-5	4.301029995663981	2.54479e-4	7.57165	3.41481
LOC100996437	-0.754708467709	7.5e-4	3.1249387366083	0.00289398	2.96624	1.75799
LOC101927021	-0.371488999336	0.00125	2.9030899869919438	0.00452305	4.14544	3.20436
LOC101927476	-1.42489470347	5e-5	4.301029995663981	2.54479e-4	1.5528	0.578335
LOC101927815	-0.984700129744	5e-5	4.301029995663981	2.54479e-4	13.3546	6.74849
LOC101929224	-1.71378892038	0.00295	2.530177984021837	0.00955383	5.34294	1.62884
LOC101929412	-3.48358767384	3.5e-4	3.4559319556497243	0.00148216	1.04765	0.0936595
LOC101929705	-1.36991460427	5e-5	4.301029995663981	2.54479e-4	5.94734	2.30111
LOC103091866	-1.08717910645	5e-4	3.3010299956639813	0.00202581	1.57037	0.739143
LOC103611081	-0.521046152851	4e-4	3.3979400086720375	0.00166802	1.39421	0.971578
LOC105616981	-0.582846221749	5e-5	4.301029995663981	2.54479e-4	55.7573	37.2261
LOC146880	-0.461139087998	5e-5	4.301029995663981	2.54479e-4	6.95262	5.05047
LOC151174	-0.821301444192	5e-5	4.301029995663981	2.54479e-4	3.43904	1.94626
LOC399815	-0.550253765977	0.00175	2.7569619513137056	0.0060382	3.38152	2.30924
LOC400655	-0.789300760884	5e-5	4.301029995663981	2.54479e-4	8.96483	5.18727
LOC401312	-0.625265151772	5e-5	4.301029995663981	2.54479e-4	2.39881	1.55515
LOC401320	-0.633750379881	5e-5	4.301029995663981	2.54479e-4	1.29554	0.834974
LOC642236	-0.789871370482	5e-5	4.301029995663981	2.54479e-4	4.7546	2.75004
LOC728730	-0.665783176163	5e-5	4.301029995663981	2.54479e-4	2.92041	1.84087
LOC729218	-0.32231382602	0.00135	2.869666231504994	0.00482786	6.54615	5.23552
LOC731424	-0.503589904709	5e-5	4.301029995663981	2.54479e-4	4.0864	2.88234
LONP1	-1.16712297842	5e-5	4.301029995663981	2.54479e-4	202.6	90.2195
LONRF1	-0.62270645523	5e-5	4.301029995663981	2.54479e-4	2.46642	1.60182
LPGAT1	-0.415804361935	5e-5	4.301029995663981	2.54479e-4	12.6833	9.50742
LRMP	-0.410973900388	7.5e-4	3.1249387366083	0.00289398	3.00168	2.25761
LRRC23	-0.618440768393	2.5e-4	3.6020599913279625	0.00110334	3.02247	1.96876
LRRC56	-0.435878434471	0.00215	2.6675615400843946	0.00722188	2.88012	2.12911
LRRC69	-0.835567764232	5e-5	4.301029995663981	2.54479e-4	2.62423	1.47052
LRRC75A-AS1	-0.863445910295	5e-5	4.301029995663981	2.54479e-4	1047.44	575.713
LRRC8D	-0.634785988375	5e-5	4.301029995663981	2.54479e-4	17.1908	11.0715
LSM11	-0.802094012908	5e-5	4.301029995663981	2.54479e-4	4.79711	2.75122
LSM5	-0.361945106211	1.5e-4	3.8239087409443187	6.94213e-4	51.5983	40.1494
LSM6	-0.344499505518	8.5e-4	3.070581074285707	0.00322143	36.5509	28.7868
LSM8	-0.582401543744	5e-5	4.301029995663981	2.54479e-4	13.0101	8.68881
LTK	-0.548269567818	5e-5	4.301029995663981	2.54479e-4	4.3663	2.98585
LVCAT5	-0.692170402031	5e-5	4.301029995663981	2.54479e-4	24.0027	14.8558
LVRN	-0.684380907108	5e-5	4.301029995663981	2.54479e-4	2.35498	1.46544
LYPLA1	-0.381223007013	1e-4	4	4.78506e-4	77.3904	59.4193
LYPLAL1	-0.506030841984	5e-5	4.301029995663981	2.54479e-4	26.1098	18.3854
LYRM1	-0.808278889358	5e-5	4.301029995663981	2.54479e-4	25.303	14.4496
LYRM9	-1.30831355432	5e-5	4.301029995663981	2.54479e-4	4.08794	1.65068
LYSMD3	-0.328632489077	4.5e-4	3.3467874862246565	0.00184587	16.1873	12.8898
LZTFL1	-1.0218503614	5e-5	4.301029995663981	2.54479e-4	9.46818	4.66293
MAFF	-0.362166203153	7e-4	3.154901959985743	0.00272449	5.21967	4.06088
MAFG	-0.329679090332	1.5e-4	3.8239087409443187	6.94213e-4	30.9947	24.6629
MAGEA8	-0.42502053131	0.002	2.6989700043360187	0.00679805	3.16085	2.35429
MAGOHB	-0.754462299057	5e-5	4.301029995663981	2.54479e-4	14.7593	8.74883
MAGT1	-0.296074466544	0.00115	2.939302159646388	0.00420361	19.3937	15.7955
MAN1B1	-0.779608386769	5e-5	4.301029995663981	2.54479e-4	26.4605	15.4139
MAN2B2	-0.868900537701	5e-5	4.301029995663981	2.54479e-4	7.89999	4.32575
MANEAL	-0.473975011939	0.0014	2.853871964321762	0.00497972	1.64605	1.18512
MANF	-1.00237189425	5e-5	4.301029995663981	2.54479e-4	46.5082	23.2159
MANSC1	-0.744609959226	5e-5	4.301029995663981	2.54479e-4	6.2508	3.73066
MAP1B	-0.851047955485	5e-5	4.301029995663981	2.54479e-4	20.7707	11.5149
MAP1LC3B	-0.558012889091	5e-5	4.301029995663981	2.54479e-4	130.55	88.6744
MAP2K2	-0.271963229432	0.00145	2.838631997765025	0.00512418	94.1672	77.9885
MAP2K5	-0.731177180525	5e-5	4.301029995663981	2.54479e-4	14.1864	8.54606
MAP4K2	-0.356338795273	8.5e-4	3.070581074285707	0.00322143	6.40797	5.00555
MAP6D1	-1.4982997999	5e-5	4.301029995663981	2.54479e-4	2.66756	0.944237
MAP7	-0.685189844508	5e-5	4.301029995663981	2.54479e-4	2.99535	1.86288
MAPK11	-0.499919221382	5e-5	4.301029995663981	2.54479e-4	5.70681	4.03555
MAPK3	-0.449982664667	5e-5	4.301029995663981	2.54479e-4	30.0905	22.0278
MAPK7	-0.690710243677	5e-5	4.301029995663981	2.54479e-4	4.07729	2.52608
MAPRE3	-0.415346213183	5e-5	4.301029995663981	2.54479e-4	21.8108	16.3546
MARCH2	-0.634626528835	5e-5	4.301029995663981	2.54479e-4	4.1587	2.67865
MARCKS	-2.07256651552	5e-5	4.301029995663981	2.54479e-4	1.57337	0.374047
MARK4	-0.326744244386	3.5e-4	3.4559319556497243	0.00148216	9.40744	7.50087
MARS	-1.00377762056	5e-5	4.301029995663981	2.54479e-4	217.589	108.51
MATN1	-1.03591940669	3.5e-4	3.4559319556497243	0.00148216	1.01293	0.494011
MATN1-AS1	-0.439353620271	4e-4	3.3979400086720375	0.00166802	6.56838	4.84395
MAU2	-0.312240499835	5.5e-4	3.2596373105057563	0.0022	16.1261	12.9878
MAX	-0.478921184781	5e-5	4.301029995663981	2.54479e-4	45.9382	32.9613
MBNL2	-0.615911786996	5e-5	4.301029995663981	2.54479e-4	14.7376	9.61654
MBOAT1	-0.388919042975	2.5e-4	3.6020599913279625	0.00110334	5.43732	4.15249
MBTD1	-0.362121407589	5e-5	4.301029995663981	2.54479e-4	10.1823	7.92203
MBTPS2	-0.388459824136	6e-4	3.2218487496163566	0.00237728	5.82478	4.44981
MCEE	-0.918903554009	5e-5	4.301029995663981	2.54479e-4	14.0622	7.43765
MCFD2	-0.49538394435	5e-5	4.301029995663981	2.54479e-4	85.7315	60.8156
MCM5	-0.626009497114	5e-5	4.301029995663981	2.54479e-4	115.917	75.1103
