name	avgCONTROL	avgTRT	logFC	Pval	logPval	FDR
MRPS34	118.581	156.865	0.403650623291	5e-5	4.301029995663981	2.54479e-4
MRPS35	64.615	53.1342	-0.282228361799	0.0016	2.795880017344075	0.00556961
MRPS5	60.8061	79.0382	0.378334031168	5e-5	4.301029995663981	2.54479e-4
MRRF	27.6458	18.0065	-0.618542534542	5e-5	4.301029995663981	2.54479e-4
MRS2	29.0372	35.7387	0.299584813309	0.00265	2.576754126063192	0.00870576
MS4A3	42.9837	9.65582	-2.15431898676	5e-5	4.301029995663981	2.54479e-4
MSH5	22.4934	16.1968	-0.473792940655	1e-4	4	4.78506e-4
MSL3	22.3115	16.8383	-0.406041018275	5e-5	4.301029995663981	2.54479e-4
MSMO1	17.7548	43.1637	1.28160942907	5e-5	4.301029995663981	2.54479e-4
MSRB1	15.8785	20.0819	0.338821141496	9.5e-4	3.0222763947111524	0.003549
MST1R	0.644054	1.21721	0.918324531784	5e-5	4.301029995663981	2.54479e-4
MSTO1	12.4426	9.10264	-0.450931052041	5e-5	4.301029995663981	2.54479e-4
MT1X	10.3294	6.76557	-0.610473063701	0.00195	2.709965388637482	0.00664609
MT2A	16.7423	25.1601	0.587639922267	5e-5	4.301029995663981	2.54479e-4
MTCL1	1.48987	2.72372	0.870391948609	5e-5	4.301029995663981	2.54479e-4
MTDH	38.0743	26.9001	-0.501205976906	5e-5	4.301029995663981	2.54479e-4
MTERF2	14.2627	18.6017	0.383187357555	5e-5	4.301029995663981	2.54479e-4
MTERF3	10.7129	13.6494	0.34948846166	9e-4	3.0457574905606752	0.00337628
MTF2	23.0724	31.2699	0.43860652406	5e-5	4.301029995663981	2.54479e-4
MTFMT	4.6861	6.07971	0.375614768052	5e-4	3.3010299956639813	0.00202581
MTFR2	32.9873	25.0034	-0.399786410533	5e-5	4.301029995663981	2.54479e-4
MTHFD1L	96.2316	44.7128	-1.10582282301	5e-5	4.301029995663981	2.54479e-4
MTHFD2	187.153	82.341	-1.18453529948	5e-5	4.301029995663981	2.54479e-4
MTHFR	43.0801	34.3929	-0.324910830104	4.5e-4	3.3467874862246565	0.00184587
MTIF2	70.7032	57.8748	-0.288840209533	0.0011	2.958607314841775	0.00403848
MTL5	6.70768	5.1759	-0.374004120317	5.5e-4	3.2596373105057563	0.0022
MTMR14	34.8166	24.2532	-0.521600213115	5e-5	4.301029995663981	2.54479e-4
MTMR9	3.6259	2.79449	-0.375754124657	2e-4	3.6989700043360187	9.03309e-4
MTOR	20.6282	25.5359	0.307908968693	8.5e-4	3.070581074285707	0.00322143
MTRNR2L2	723.371	424.096	-0.770344885647	5e-5	4.301029995663981	2.54479e-4
MTRNR2L8	96.782	57.8481	-0.742469177503	5e-5	4.301029995663981	2.54479e-4
MTRNR2L9	250.683	132.416	-0.920786708091	5e-5	4.301029995663981	2.54479e-4
MTSS1L	17.7764	21.9625	0.305079100874	9e-4	3.0457574905606752	0.00337628
MTURN	4.03732	4.97178	0.300364518834	0.00265	2.576754126063192	0.00870576
MUC1	6.78523	10.0901	0.572470847795	5e-5	4.301029995663981	2.54479e-4
MVB12A	22.3276	14.7056	-0.602462535285	5e-5	4.301029995663981	2.54479e-4
MVD	47.0896	68.9815	0.55080103269	5e-5	4.301029995663981	2.54479e-4
MVK	12.0649	19.9626	0.726483676828	5e-5	4.301029995663981	2.54479e-4
MYADM	42.4838	33.8949	-0.325844600594	1.5e-4	3.8239087409443187	6.94213e-4
MYBBP1A	14.8445	19.6824	0.406977647815	5e-5	4.301029995663981	2.54479e-4
MYCBP	32.9605	25.3966	-0.376102760487	5e-5	4.301029995663981	2.54479e-4
MYCBP2	2.73586	4.07797	0.575856755841	5e-5	4.301029995663981	2.54479e-4
MYCL	9.24303	4.97149	-0.894687560447	5e-5	4.301029995663981	2.54479e-4
MYDGF	115.557	61.8701	-0.901290384508	5e-5	4.301029995663981	2.54479e-4
MYEOV	16.1101	19.7645	0.294946009196	0.00215	2.6675615400843946	0.00722188
MYH10	26.6764	35.8282	0.425531577833	5e-5	4.301029995663981	2.54479e-4
MYH9	44.0656	34.7964	-0.340714795036	5e-5	4.301029995663981	2.54479e-4
MYL12A	379.194	277.95	-0.448110754516	4.5e-4	3.3467874862246565	0.00184587
MYL12B	439.393	317.406	-0.469182486237	1.5e-4	3.8239087409443187	6.94213e-4
MYLIP	15.0213	18.9865	0.337964306891	1.5e-4	3.8239087409443187	6.94213e-4
MYLK3	3.06634	2.41822	-0.342572172686	8.5e-4	3.070581074285707	0.00322143
MYO18A	11.6136	14.0452	0.274261918052	0.0026	2.5850266520291822	0.00856615
MYO18B	6.86474	3.21697	-1.09350259762	5e-5	4.301029995663981	2.54479e-4
MYO9A	1.3534	2.07627	0.617405771583	5e-5	4.301029995663981	2.54479e-4
MYPOP	3.20333	4.19803	0.390140047434	0.0018	2.744727494896694	0.006192
N4BP2	9.01914	5.6576	-0.672799695226	5e-5	4.301029995663981	2.54479e-4
N4BP2L2	18.8524	14.5397	-0.374750694909	1e-4	4	4.78506e-4
NAA11	10.9715	13.779	0.328710407989	0.002	2.6989700043360187	0.00679805
NAA25	11.9407	14.439	0.274083414902	0.00205	2.688246138944246	0.00693608
NAA40	9.77554	12.6023	0.366438754702	5e-5	4.301029995663981	2.54479e-4
NAB1	8.85283	11.2108	0.340678609246	2.5e-4	3.6020599913279625	0.00110334
NABP1	6.70544	11.8091	0.816495110019	5e-5	4.301029995663981	2.54479e-4
NABP2	37.336	23.9612	-0.63986721092	5e-5	4.301029995663981	2.54479e-4
NADK2	16.8031	12.4856	-0.42846226787	5e-5	4.301029995663981	2.54479e-4
NADSYN1	21.6229	15.5807	-0.47279997472	5e-5	4.301029995663981	2.54479e-4
NAGPA	6.05698	4.34723	-0.478502220987	5e-5	4.301029995663981	2.54479e-4
NAIF1	7.59494	5.90837	-0.362278392628	4e-4	3.3979400086720375	0.00166802
NANOS1	0.953456	1.28815	0.434062331568	0.00125	2.9030899869919438	0.00452305
NAP1L4	63.0391	77.0926	0.290345446915	8e-4	3.0969100130080562	0.00305499
NARS	119.954	92.711	-0.371668839316	5e-5	4.301029995663981	2.54479e-4
NAT8L	1.96931	3.0512	0.631686517026	5e-5	4.301029995663981	2.54479e-4
NATD1	4.69715	2.37352	-0.984757459322	5e-5	4.301029995663981	2.54479e-4
NBAS	29.3907	19.4955	-0.59221856422	5e-5	4.301029995663981	2.54479e-4
NBEAL2	14.8871	19.1933	0.36654003764800003	5.5e-4	3.2596373105057563	0.0022
NBR1	28.8581	17.6559	-0.708825953204	5e-5	4.301029995663981	2.54479e-4
NBR2	9.47834	4.36607	-1.11829915234	5e-5	4.301029995663981	2.54479e-4
NCAM2	10.5941	7.15388	-0.566463208005	5e-5	4.301029995663981	2.54479e-4
NCAPD3	20.2623	28.1957	0.476677214814	5e-5	4.301029995663981	2.54479e-4
NCDN	14.6966	18.5029	0.332268973315	3.5e-4	3.4559319556497243	0.00148216
NCEH1	1.51103	2.0276	0.424240764976	3e-4	3.5228787452803374	0.00129577
NCK1-AS1	1.56361	2.89303	0.88770056727	4.5e-4	3.3467874862246565	0.00184587
NCKIPSD	6.18548	7.93394	0.359151932964	6e-4	3.2218487496163566	0.00237728
NCLN	29.5788	37.9232	0.358517181449	5e-5	4.301029995663981	2.54479e-4
NCOA7	8.36664	3.88802	-1.10561271991	5e-5	4.301029995663981	2.54479e-4
NCOR2	14.4097	18.2123	0.337872829381	2.5e-4	3.6020599913279625	0.00110334
NCSTN	46.3546	24.6538	-0.910902479082	5e-5	4.301029995663981	2.54479e-4
NDEL1	10.8349	13.4262	0.309365200195	0.0014	2.853871964321762	0.00497972
NDFIP1	28.3775	23.7404	-0.257403253468	0.0029	2.537602002101044	0.00940889
NDRG1	2.3305	1.65635	-0.492631954827	2e-4	3.6989700043360187	9.03309e-4
NDRG2	14.5813	42.7991	1.55346110997	5e-5	4.301029995663981	2.54479e-4
NDUFA10	13.3832	17.7541	0.407729114473	5e-5	4.301029995663981	2.54479e-4
NDUFA5	57.6805	40.2705	-0.5183602856	5e-5	4.301029995663981	2.54479e-4
NDUFAF1	20.7143	16.4468	-0.332820157215	8e-4	3.0969100130080562	0.00305499
NDUFAF5	4.19796	5.4465	0.375641010793	2.5e-4	3.6020599913279625	0.00110334
NDUFB2	217.419	281.254	0.371395593154	2.5e-4	3.6020599913279625	0.00110334
NDUFS2	82.4154	60.6748	-0.44181649423	5e-5	4.301029995663981	2.54479e-4
NDUFS5	559.241	679.02	0.279983934711	0.00115	2.939302159646388	0.00420361
NEAT1	40.2827	109.967	1.44883836011	5e-5	4.301029995663981	2.54479e-4
NEBL	8.82656	2.28315	-1.95082563595	5e-5	4.301029995663981	2.54479e-4
NEDD4	20.0517	12.2993	-0.705148346133	5e-5	4.301029995663981	2.54479e-4
NEIL3	8.75529	12.751	0.542383524491	5e-5	4.301029995663981	2.54479e-4
NEK3	6.8212	2.74549	-1.31296190704	5e-5	4.301029995663981	2.54479e-4
NEK4	7.7945	5.66192	-0.46116511533	5e-5	4.301029995663981	2.54479e-4
NEK6	4.98472	8.05489	0.692352418866	5e-5	4.301029995663981	2.54479e-4
NELFE	86.0183	55.7685	-0.625193151771	5e-5	4.301029995663981	2.54479e-4
NES	2.88712	5.1485	0.834521095781	5e-5	4.301029995663981	2.54479e-4
NEU1	42.971	56.613	0.397770024868	5e-5	4.301029995663981	2.54479e-4
NEU3	7.33555	9.12734	0.315289334411	0.0019	2.721246399047171	0.00649507
NEURL4	4.53352	5.82722	0.362176129499	2e-4	3.6989700043360187	9.03309e-4
NFAT5	6.18414	7.49998	0.278313768252	0.0021	2.677780705266081	0.00708616
NFATC1	6.67965	8.30069	0.313458755954	0.0028	2.5528419686577806	0.00913164
NFATC3	36.5319	47.7125	0.385210492173	5e-5	4.301029995663981	2.54479e-4
NFE2	157.868	189.063	0.260148287543	0.0026	2.5850266520291822	0.00856615
NFE2L1	66.5762	38.7243	-0.781767367102	5e-5	4.301029995663981	2.54479e-4
NFE2L3	4.63217	6.21422	0.423885116617	5e-5	4.301029995663981	2.54479e-4
NFKB2	8.66887	6.62036	-0.38893427866	5e-5	4.301029995663981	2.54479e-4
NFKBID	2.83784	2.07846	-0.449278267695	0.0019	2.721246399047171	0.00649507
NFRKB	9.62947	14.5346	0.593963067943	5e-5	4.301029995663981	2.54479e-4
NFS1	10.7607	15.9307	0.566037730266	0.001	3	0.0037115
NFU1	58.0691	41.4158	-0.48758941776	5e-5	4.301029995663981	2.54479e-4
NFYB	14.6915	9.07877	-0.694412944132	5e-5	4.301029995663981	2.54479e-4
NGLY1	30.4581	48.7819	0.679520002382	5e-5	4.301029995663981	2.54479e-4
NHLRC3	5.21992	3.57699	-0.545281611284	5e-5	4.301029995663981	2.54479e-4
NICN1	3.9202	2.1092	-0.894231357522	5e-5	4.301029995663981	2.54479e-4
NIN	2.70198	3.55506	0.395856913018	0.00115	2.939302159646388	0.00420361
NINJ1	12.5534	8.16877	-0.619887392648	5e-5	4.301029995663981	2.54479e-4
NIPAL3	4.62977	3.73469	-0.309952028061	0.0027	2.5686362358410126	0.00884918
NKAP	29.022	22.4367	-0.371286444308	5e-5	4.301029995663981	2.54479e-4
NKAPP1	1.60684	1.13179	-0.505619985218	0.0014	2.853871964321762	0.00497972
NKIRAS2	67.6254	35.3557	-0.93562239921	5e-5	4.301029995663981	2.54479e-4
NLE1	16.113	11.6147	-0.472273236556	5e-5	4.301029995663981	2.54479e-4
NLGN2	3.01989	6.02044	0.995372929182	5e-5	4.301029995663981	2.54479e-4
NLGN3	1.1055	0.73836	-0.582302721669	2e-4	3.6989700043360187	9.03309e-4
NLRP1	11.956	18.8659	0.658046123599	5e-5	4.301029995663981	2.54479e-4
NME4	120.551	154.462	0.357608338372	1e-4	4	4.78506e-4
NMNAT1	6.72086	4.27612	-0.652343512084	5e-5	4.301029995663981	2.54479e-4
NMRK1	2.24885	0.901878	-1.31818324178	5e-5	4.301029995663981	2.54479e-4
NMT2	7.33108	5.46308	-0.424311199293	5e-5	4.301029995663981	2.54479e-4
NOC3L	6.84616	9.73959	0.508566031937	5e-5	4.301029995663981	2.54479e-4
NOCT	4.09235	5.25128	0.359739585222	0.0013	2.886056647693163	0.00467434
NOL11	50.9051	63.9465	0.329055195873	1.5e-4	3.8239087409443187	6.94213e-4
NOL6	10.9464	17.5699	0.682649499054	5e-5	4.301029995663981	2.54479e-4
NOLC1	64.5455	90.6772	0.490423326275	5e-5	4.301029995663981	2.54479e-4
NONO	258.229	184.342	-0.486266221041	1e-4	4	4.78506e-4
NOP16	48.4789	61.7678	0.349497982735	2.5e-4	3.6020599913279625	0.00110334
NOP2	26.5577	37.9897	0.516478110163	5e-5	4.301029995663981	2.54479e-4
NOTUM	5.67232	3.9338	-0.528015312705	5e-5	4.301029995663981	2.54479e-4
NOXO1	0.762284	1.48178	0.958930766471	1e-4	4	4.78506e-4
NPC1	9.7871	13.4815	0.462027679276	5e-4	3.3010299956639813	0.00202581
NPL	11.1301	7.90384	-0.493840907455	5e-5	4.301029995663981	2.54479e-4
NPLOC4	47.1831	60.3148	0.354241844077	5e-5	4.301029995663981	2.54479e-4
NPM1	2089.11	1662.56	-0.329482051207	2.5e-4	3.6020599913279625	0.00110334
NPM3	71.2807	56.7002	-0.330157680641	2.5e-4	3.6020599913279625	0.00110334
NPTXR	1.30393	2.26026	0.793622314655	5e-5	4.301029995663981	2.54479e-4
NQO2	104.557	70.8243	-0.56197330959	5e-5	4.301029995663981	2.54479e-4
NR1D2	1.68875	1.21408	-0.476092280576	2e-4	3.6989700043360187	9.03309e-4
NR2F2	20.6879	37.4103	0.854648328509	5e-5	4.301029995663981	2.54479e-4
NR4A1	1.66905	2.38987	0.517904968724	1.5e-4	3.8239087409443187	6.94213e-4
NRARP	6.81717	5.3018	-0.362690711634	7.5e-4	3.1249387366083	0.00289398
NRAS	50.8986	39.7391	-0.357066775351	5e-5	4.301029995663981	2.54479e-4
NRBP2	9.32453	6.63968	-0.489917296186	5e-5	4.301029995663981	2.54479e-4
NRF1	9.12172	11.1973	0.295773106729	0.0023	2.638272163982407	0.00767237
NRGN	5.95047	12.2838	1.04568139841	5e-5	4.301029995663981	2.54479e-4
NRIP1	7.29728	9.65604	0.404072840752	5e-5	4.301029995663981	2.54479e-4
NRIP3	7.46968	11.5566	0.629598668749	5e-5	4.301029995663981	2.54479e-4
NRM	28.0281	20.6807	-0.438588929872	5e-5	4.301029995663981	2.54479e-4
NRROS	6.4411	4.07387	-0.660907146718	5e-5	4.301029995663981	2.54479e-4
NRSN2	20.0379	15.4481	-0.375301911581	5e-5	4.301029995663981	2.54479e-4
NRSN2-AS1	6.78471	4.57609	-0.568171725084	5e-5	4.301029995663981	2.54479e-4
NSA2	127.571	95.4268	-0.418834006774	0.001	3	0.0037115
NSDHL	33.9709	45.8486	0.432578240968	5e-5	4.301029995663981	2.54479e-4
NSF	11.4966	14.1779	0.302436597341	0.0013	2.886056647693163	0.00467434
NSMCE1	44.3307	26.3364	-0.75124799059	5e-5	4.301029995663981	2.54479e-4
NSMF	24.4182	31.3783	0.361810337466	1e-4	4	4.78506e-4
NSUN2	62.3587	82.4804	0.403460476974	5e-5	4.301029995663981	2.54479e-4
NSUN4	12.4766	15.5394	0.316705961426	3.5e-4	3.4559319556497243	0.00148216
NT5C	63.213	47.4585	-0.413554782154	6.5e-4	3.1870866433571443	0.00255283
NT5C2	19.4728	15.5224	-0.327108707097	7.5e-4	3.1249387366083	0.00289398
NT5DC1	12.0687	8.56293	-0.495093845253	5e-5	4.301029995663981	2.54479e-4
NT5M	8.1476	5.92899	-0.458588790626	5e-5	4.301029995663981	2.54479e-4
NTMT1	15.9852	22.4647	0.490923001214	0.0015	2.8239087409443187	0.00527859
NTPCR	33.0986	25.5426	-0.373864809906	4.5e-4	3.3467874862246565	0.00184587
NTSR1	0.197508	1.08245	2.45431739073	5e-5	4.301029995663981	2.54479e-4
NUB1	40.2544	28.4402	-0.501214874913	5e-5	4.301029995663981	2.54479e-4
NUCB2	102.172	65.0674	-0.650993071235	5e-5	4.301029995663981	2.54479e-4
NUDCD1	9.81976	12.0802	0.298884670272	0.00195	2.709965388637482	0.00664609
NUDT12	7.59053	5.64512	-0.427196374551	5e-5	4.301029995663981	2.54479e-4
NUDT13	4.94705	3.21886	-0.620018650844	5e-5	4.301029995663981	2.54479e-4
NUDT14	6.64093	12.2921	0.888274212107	5e-5	4.301029995663981	2.54479e-4
NUDT18	1.12936	1.80018	0.672635729301	0.0011	2.958607314841775	0.00403848
NUDT2	13.3379	10.518	-0.3426711358	0.0017	2.769551078621726	0.00588184
NUDT4	24.8225	16.4641	-0.592324773885	0.00185	2.7328282715969863	0.00633277
NUDT4P2	99.1775	66.8928	-0.568161924436	5e-5	4.301029995663981	2.54479e-4
NUDT7	5.59341	4.03257	-0.472028507685	0.001	3	0.0037115
NUDT9	5.42611	7.02589	0.372762694621	7e-4	3.154901959985743	0.00272449
NUMBL	12.7722	17.9517	0.491113422277	5e-5	4.301029995663981	2.54479e-4
NUP188	45.4956	54.6671	0.264945819763	0.00285	2.54515513999149	0.00925623
NUP50-AS1	3.41279	1.74946	-0.964041964589	5e-5	4.301029995663981	2.54479e-4
NUP62CL	24.2825	16.2222	-0.581947475369	5e-5	4.301029995663981	2.54479e-4
NUP93	35.1519	48.9019	0.476287849018	5e-5	4.301029995663981	2.54479e-4
NUP98	33.4404	46.1809	0.465704185025	5e-5	4.301029995663981	2.54479e-4
NUPR1	3.7625	0.473427	-2.99047769005	5e-5	4.301029995663981	2.54479e-4
NUS1	31.0245	23.9966	-0.370577950086	5e-5	4.301029995663981	2.54479e-4
NVL	27.7231	22.2893	-0.314737279631	6e-4	3.2218487496163566	0.00237728
OAF	8.99194	11.7064	0.38059316645	2.5e-4	3.6020599913279625	0.00110334
OBSCN	1.25439	2.22959	0.829792473451	5e-5	4.301029995663981	2.54479e-4
OGDH	22.4595	28.2657	0.331726615381	2e-4	3.6989700043360187	9.03309e-4
OGFOD1	29.7904	36.1592	0.279515264376	0.00205	2.688246138944246	0.00693608
OGFOD2	25.6608	18.3361	-0.48487933124	5e-5	4.301029995663981	2.54479e-4
OGT	93.9024	54.0967	-0.795621441765	5e-5	4.301029995663981	2.54479e-4
OIP5-AS1	39.8477	26.029	-0.614376568238	5e-5	4.301029995663981	2.54479e-4
OLA1	77.8054	63.4456	-0.294350171831	8.5e-4	3.070581074285707	0.00322143
OPHN1	2.558	1.91882	-0.414796882174	5e-5	4.301029995663981	2.54479e-4
OPLAH	28.5999	16.6477	-0.780687230283	5e-5	4.301029995663981	2.54479e-4
OR2B6	4.82478	10.9491	1.1822772222	5e-5	4.301029995663981	2.54479e-4
OR4F21	0.98538	2.05713	1.06188087257	5.5e-4	3.2596373105057563	0.0022
OR51B5	111.898	66.4792	-0.751209324484	5e-5	4.301029995663981	2.54479e-4
OR7E12P	4.1674	8.2152	0.979148117143	5e-5	4.301029995663981	2.54479e-4
OR8G2	1.78326	0.738033	-1.27275983309	3e-4	3.5228787452803374	0.00129577
OR8G5	4.77945	2.46324	-0.956287407894	5e-5	4.301029995663981	2.54479e-4
ORAI1	12.5373	17.2192	0.457791430442	5e-5	4.301029995663981	2.54479e-4
ORMDL3	15.9287	20.7577	0.382018070685	5e-5	4.301029995663981	2.54479e-4
OS9	79.8056	52.4529	-0.60546744636	5e-5	4.301029995663981	2.54479e-4
OSBP	30.464	23.7888	-0.356822885334	1e-4	4	4.78506e-4
OSER1-AS1	1.60777	1.03071	-0.641422562209	0.003	2.5228787452803374	0.00969825
OSGEP	30.6815	23.6218	-0.377250113617	1e-4	4	4.78506e-4
OSGIN1	5.10376	2.36464	-1.10993992919	5e-5	4.301029995663981	2.54479e-4
OSR2	1.42232	2.7487	0.950503370549	5e-5	4.301029995663981	2.54479e-4
OSTC	225.217	127.518	-0.820614822825	5e-5	4.301029995663981	2.54479e-4
OTUD6B-AS1	33.3149	25.8048	-0.36852811407	5e-5	4.301029995663981	2.54479e-4
OTUD7B	5.25555	6.86682	0.385800394774	5e-5	4.301029995663981	2.54479e-4
OXCT1	29.4186	21.5815	-0.44693345055	5e-5	4.301029995663981	2.54479e-4
P2RX1	9.2001	5.29697	-0.796482204763	5e-5	4.301029995663981	2.54479e-4
P2RX4	12.5661	7.77323	-0.692950856595	5e-5	4.301029995663981	2.54479e-4
P2RY1	6.05355	9.4618	0.644333231837	5e-5	4.301029995663981	2.54479e-4
P4HA2	7.01562	8.97135	0.354754490284	9e-4	3.0457574905606752	0.00337628
P4HB	335.954	182.548	-0.879987845002	5e-5	4.301029995663981	2.54479e-4
PABPC1	820.665	644.818	-0.347901409012	1e-4	4	4.78506e-4
PABPC1L	30.4212	9.94638	-1.61283360773	5e-5	4.301029995663981	2.54479e-4
PACRGL	7.80507	5.89349	-0.405289350541	1e-4	4	4.78506e-4
PACSIN2	33.7482	27.3481	-0.303369950627	5.5e-4	3.2596373105057563	0.0022
PACSIN3	4.48737	6.05935	0.433292896502	5e-5	4.301029995663981	2.54479e-4
PAEP	0.412804	1.54836	1.90721208754	7.5e-4	3.1249387366083	0.00289398
PAFAH2	4.18895	3.06412	-0.451115865487	5e-5	4.301029995663981	2.54479e-4
PAGE1	74.7226	99.5231	0.413486769005	5e-5	4.301029995663981	2.54479e-4
PAGE2B	6.95619	10.7867	0.632884321524	2.5e-4	3.6020599913279625	0.00110334
PALM	4.37936	5.63596	0.363941322801	9e-4	3.0457574905606752	0.00337628
PALM3	1.60672	7.06525	2.1366220752	5e-5	4.301029995663981	2.54479e-4
PALMD	0.488638	1.56013	1.67482828126	0.0014	2.853871964321762	0.00497972
PANK1	0.936056	1.23344	0.398020790823	6.5e-4	3.1870866433571443	0.00255283
PANK3	12.2955	15.4521	0.329672515545	4e-4	3.3979400086720375	0.00166802
PANK4	10.9385	13.8667	0.342209581196	3.5e-4	3.4559319556497243	0.00148216
PANX1	8.63683	10.6641	0.304188415889	0.00205	2.688246138944246	0.00693608
PANX2	4.85339	3.13033	-0.63267803989	5e-5	4.301029995663981	2.54479e-4
PARD3	3.44639	4.90848	0.510190368075	5e-5	4.301029995663981	2.54479e-4
PARD6A	1.09578	0.521582	-1.07099218959	0.00245	2.6108339156354674	0.00811668
PARP1	121.545	156.075	0.360748919393	5e-5	4.301029995663981	2.54479e-4
PARP11	1.71206	1.28212	-0.417201965301	7.5e-4	3.1249387366083	0.00289398
PARP14	4.29121	3.23209	-0.408917132748	1.5e-4	3.8239087409443187	6.94213e-4
PARP15	3.04952	2.33436	-0.385555110177	5e-4	3.3010299956639813	0.00202581
PARPBP	7.95768	10.5137	0.401850683852	1e-4	4	4.78506e-4
PARTICL	4.04705	7.23027	0.837178849598	5e-5	4.301029995663981	2.54479e-4
PAX6	5.30216	1.62772	-1.70372765728	5e-5	4.301029995663981	2.54479e-4
PAX8	1.16623	0.467242	-1.31961047228	4e-4	3.3979400086720375	0.00166802
PBK	40.4489	51.4876	0.348124553744	5e-5	4.301029995663981	2.54479e-4
PBX3	0.357857	1.04334	1.54375426947	5e-5	4.301029995663981	2.54479e-4
PBXIP1	5.23972	3.43131	-0.610730247777	5e-5	4.301029995663981	2.54479e-4
PCAT6	1.88167	3.35134	0.832724422223	0.001	3	0.0037115
PCBD1	67.6156	43.615	-0.632531748044	5e-5	4.301029995663981	2.54479e-4
PCBD2	10.1041	4.81446	-1.06949492609	5e-5	4.301029995663981	2.54479e-4
PCDH1	2.69745	1.7687	-0.608906853661	5e-5	4.301029995663981	2.54479e-4
PCF11	20.6502	17.0663	-0.27500544064	0.00155	2.8096683018297086	0.00543171
PCK2	68.6491	19.7547	-1.79704486921	5e-5	4.301029995663981	2.54479e-4
PCNP	81.3627	66.9038	-0.282279400106	0.00145	2.838631997765025	0.00512418
PCSK6	8.88738	7.08018	-0.327972136644	0.00225	2.6478174818886377	0.00752557
PCSK9	8.9257	16.3518	0.873412233423	5e-5	4.301029995663981	2.54479e-4
PCTP	22.0736	28.6972	0.378588040275	5e-5	4.301029995663981	2.54479e-4
PDCD1	1.05372	2.2543	1.09718796329	5e-5	4.301029995663981	2.54479e-4
PDCD11	16.7903	23.9813	0.51428185999	5e-5	4.301029995663981	2.54479e-4
PDCD4	28.4572	11.2816	-1.33482202639	5e-5	4.301029995663981	2.54479e-4
PDCD7	17.6726	22.3969	0.3417847544	2e-4	3.6989700043360187	9.03309e-4
PDE3B	5.43087	8.21102	0.596378119926	5e-5	4.301029995663981	2.54479e-4
PDE4A	8.71306	12.1702	0.482101493886	5e-5	4.301029995663981	2.54479e-4
PDE7A	5.41874	7.0963	0.389109575738	5e-5	4.301029995663981	2.54479e-4
PDGFB	0.735349	2.06967	1.49289972726	5e-5	4.301029995663981	2.54479e-4
PDHB	46.6351	56.7572	0.283387207769	0.0015	2.8239087409443187	0.00527859
PDIA3	197.799	147.009	-0.428130651747	2e-4	3.6989700043360187	9.03309e-4
PDIA4	131.275	81.273	-0.691744141644	5e-5	4.301029995663981	2.54479e-4
PDIA5	20.9872	15.3629	-0.450059128632	5e-5	4.301029995663981	2.54479e-4
PDIA6	173.096	133.035	-0.379766534109	5e-5	4.301029995663981	2.54479e-4
PDK1	7.54908	6.02435	-0.325495245627	0.00165	2.7825160557860937	0.00572304
PDLIM1	84.4521	68.0927	-0.310633157949	2.5e-4	3.6020599913279625	0.00110334
PDLIM4	9.77517	19.6319	1.00600610774	5e-5	4.301029995663981	2.54479e-4
PDLIM7	65.8278	87.1502	0.404806992251	5e-5	4.301029995663981	2.54479e-4
PDP2	2.86634	3.64852	0.348101612573	7e-4	3.154901959985743	0.00272449
PEAK1	3.69725	5.31894	0.524686164087	5e-5	4.301029995663981	2.54479e-4
PECR	5.27234	2.02478	-1.38067824689	5e-5	4.301029995663981	2.54479e-4
PELI1	6.06868	7.48449	0.302521263403	0.00235	2.6289321377282637	0.00781425
PELP1	15.7139	20.5736	0.388752976398	5e-5	4.301029995663981	2.54479e-4
PER1	2.29879	4.22527	0.878168855934	5e-5	4.301029995663981	2.54479e-4
PER2	2.2275	1.73551	-0.360065753755	4.5e-4	3.3467874862246565	0.00184587
PEX11G	3.35221	0.969891	-1.78921800382	5e-5	4.301029995663981	2.54479e-4
PEX16	11.2513	8.51096	-0.402697927186	4e-4	3.3979400086720375	0.00166802
PEX2	7.12614	4.2492	-0.745929577344	5e-5	4.301029995663981	2.54479e-4
PEX3	9.13806	12.1259	0.408132009621	5e-5	4.301029995663981	2.54479e-4
PEX6	7.2276	9.16063	0.341930154814	5.5e-4	3.2596373105057563	0.0022
PEX7	10.8023	8.37257	-0.367596082347	9.5e-4	3.0222763947111524	0.003549
PFDN4	37.8878	29.2394	-0.37381966336	5e-5	4.301029995663981	2.54479e-4
PFKFB4	4.81102	6.59351	0.454703879494	5e-5	4.301029995663981	2.54479e-4
PFKP	40.0618	48.3921	0.272544303329	0.0023	2.638272163982407	0.00767237
PGAM5	41.1897	53.7153	0.383049458299	5e-5	4.301029995663981	2.54479e-4
PGAP3	7.4049	5.14987	-0.523944238376	5e-5	4.301029995663981	2.54479e-4
PGLS	65.8132	40.765	-0.691045955944	5e-5	4.301029995663981	2.54479e-4
PGM3	32.6324	19.3435	-0.754456237842	5e-5	4.301029995663981	2.54479e-4
PGP	20.2689	27.218	0.425293264987	5e-5	4.301029995663981	2.54479e-4
PHACTR1	5.64905	8.14769	0.528382820183	5e-5	4.301029995663981	2.54479e-4
PHB2	292.289	214.219	-0.44830909124	5e-5	4.301029995663981	2.54479e-4
PHF11	3.276	1.63098	-1.00619626596	5e-5	4.301029995663981	2.54479e-4
PHF20	6.36672	8.02205	0.33342064046	5e-4	3.3010299956639813	0.00202581
PHF21A	6.07116	8.97115	0.563320739563	5e-5	4.301029995663981	2.54479e-4
