name	logFC	Pval	logPval	FDR
TMEM267	-0.373142581536033	1.97384462954898e-4	3.704687035650756	5.50214224337116e-4
CYTH2	-0.372798144926184	7.18162181662328e-8	7.1437774685051405	3.44804372761973e-7
POU4F1	-0.372710989457411	0.0148344264952666	1.8287292390172147	0.0274581875364292
MSL3	-0.372655577139107	2.18469494408396e-8	7.660609196382422	1.12759970022768e-7
TDRD3	-0.372645023393998	0.00193801969485794	2.7126418138050346	0.00441840771433166
H3F3B	-0.372609700156526	5.34897469319484e-16	15.271729456812748	5.80676435479176e-15
UTP14C	-0.372501404489858	4.32798738316555e-5	4.363714013943439	1.34218130131632e-4
PIGH	-0.372329237542373	2.16670961194894e-4	3.664199290054832	5.99953987512438e-4
MT-ND4	-0.372282963808594	2.44140504874514e-13	12.612360161655474	2.0960141729083e-12
RACK1	-0.372228085787859	3.38740956033243e-16	15.470132291091087	3.78030163769187e-15
TPM3	-0.372150159946111	1.10189749123496e-16	15.957858805721735	1.2851887324599e-15
YIPF3	-0.372139264707039	1.31625245084529e-10	9.880660807154912	8.70583571222983e-10
EPB41	-0.372097501815625	1.33572756595883e-12	11.874282111221122	1.07987307192141e-11
EIF2S3	-0.371975766631427	8.92005855973593e-21	20.049632294493083	1.41478341733523e-19
KIZ	-0.371666923624498	2.66751888156956e-4	3.5738924978144775	7.26014529975277e-4
OSBP	-0.371589708640261	5.11392991795222e-13	12.29124522790436	4.27905736966711e-12
RPL12	-0.371484730276413	2.25514445911903e-16	15.646825633037109	2.55547412405383e-15
ZNF138	-0.37113984875831	1.85657570333683e-6	5.731287337377152	7.22681726768964e-6
MINCR	-0.37109153477412	0.00356464591226377	2.4479836035364775	0.0076560236929914
ITGB1	-0.370980676573872	1.13041274935784e-15	14.946762952942466	1.18935836467089e-14
PACRGL	-0.370953864288997	0.00130765276152447	2.8835075647078683	0.00308495091544647
AL080276.2	-0.370792503009145	0.0078778715113761	2.103591106841857	0.0155959352380048
ORAI3	-0.370668209757536	0.0203897270342534	1.690588588263597	0.0364704225463998
MAP4K2	-0.370437831033038	2.98070339872031e-4	3.5256812372205575	8.05522670397317e-4
BAD	-0.369988792098514	0.00169711248000778	2.770289372869205	0.00391297782266273
GMPR2	-0.369839852857799	3.69606633915365e-6	5.432260242411399	1.37867310716324e-5
GSTM4	-0.369431186139911	4.44282625024426e-6	5.352340670786958	1.63113974116453e-5
C19orf54	-0.369315627930555	7.21437552241474e-5	4.141801255548572	2.16771245668786e-4
PLSCR1	-0.369050599464516	3.12420578057493e-7	6.5052603683847225	1.37442061110481e-6
RTCA	-0.368794970758509	6.47244511180585e-10	9.188931623819458	3.96049040622592e-9
DNAJC10	-0.368707097436395	1.09472250347007e-13	12.960695954326008	9.80330151983875e-13
TMEM160	-0.368693650147721	0.00159757640367212	2.796538362653297	0.00370674932671523
GOLGA7	-0.367775126589505	9.75384754528178e-9	8.010824036806817	5.23195725872546e-8
RPL30	-0.367224810604106	3.05375615030279e-17	16.51516564534315	3.74437484890973e-16
SCPEP1	-0.367080764395487	0.0160177390317006	1.795398786338818	0.0293586922382492
TSPAN31	-0.366465237791763	0.00233768326526629	2.6312143321243315	0.00523965379634563
R3HDM4	-0.366012106002321	7.36811370645689e-11	10.132643680625304	4.99069684763128e-10
MBTD1	-0.365841084802566	9.69373249022396e-8	7.0135089693071535	4.58057596524219e-7
USE1	-0.365554506593661	4.93583058187206e-4	3.3066397555025344	0.00127103617891826
EAPP	-0.365385854308698	2.96736753153816e-5	4.527628659603737	9.4066632653732e-5
DUSP7	-0.364832621675084	8.5279292887104e-4	3.0691564093552843	0.00208863292489696
CIRBP	-0.364784063706819	4.9489747525708e-10	9.30548476175707	3.07550321855667e-9
KDELR2	-0.364651689636886	4.53294499758567e-11	10.343619550605984	3.15754449795407e-10
NARS	-0.364313091247903	2.6570795071447e-14	13.575595450106997	2.48652724132406e-13
CREBL2	-0.364263963735903	0.00188358888176393	2.725013881726249	0.00430354612164124
SLC25A16	-0.364210313936101	3.28976084991461e-5	4.482835672061412	1.03565743148727e-4
CYB5R2	-0.364197899071164	0.00336577644246062	2.4729147335860002	0.00725823808245622
ZNF595	-0.363867721172194	3.23850333047973e-11	10.489655651981023	2.27408559858356e-10
CUX1	-0.363474114224339	2.39267812690698e-10	9.621115720571755	1.54098138759181e-9
CCNDBP1	-0.363412556062362	3.31158994277477e-10	9.47996344501984	2.09609835954321e-9
SLC39A14	-0.363323087090639	9.79515376875531e-9	8.008988741864473	5.24822692685579e-8
RAD51D	-0.363275430238583	7.30535242063669e-5	4.136358828238105	2.19298149877493e-4
FCF1	-0.363203076337296	7.12564912978662e-7	6.147175566316904	2.95882157609361e-6
GYPC	-0.362995153554196	7.0180197943938e-11	10.15378541118703	4.76706969556692e-10
MRPL45	-0.362819634512474	1.23516261155336e-6	5.908275862929499	4.94478661234674e-6
C2CD2L	-0.362542143362508	2.87823253283548e-6	5.540874122266059	1.08976310150588e-5
RENBP	-0.362468261797261	0.00652004008064735	2.1857497345210746	0.0131556251753821
SNX3	-0.362214150601764	1.12597293323933e-13	12.948472049170363	1.00361650824799e-12
EFCAB11	-0.362094291349792	0.0106907035930038	1.9709937113951856	0.0205148252735732
RPL7A	-0.362053546933065	7.46640721583761e-20	19.126888327459753	1.11402057117427e-18
TRIM35	-0.362032685468473	2.91245855274101e-5	4.535740246375864	9.23872424491376e-5
GIN1	-0.361917921347439	0.0111459705668082	1.9528821081208074	0.0212783407045697
AP1S2	-0.361628350624012	1.26621765220534e-6	5.897491636319258	5.05430117933718e-6
PEX7	-0.36146414924338	0.00484844621711321	2.3143974175727515	0.010078361143332
KMT5A	-0.361420077249759	2.5111752997887e-15	14.600122969057866	2.56316761656128e-14
AHCY	-0.361262277610996	5.81366109088759e-14	13.235550289154418	5.31058783889674e-13
EIF3J	-0.360967063904849	1.10680134600043e-16	15.955930321377666	1.28933594070013e-15
KXD1	-0.360866759198268	1.64761407643532e-11	10.783144506293144	1.19558277898539e-10
PEX16	-0.360788685156366	6.18978930294589e-4	3.208324133875733	0.00156404610022125
GLRX2	-0.36075251748451	1.68107218544651e-5	4.774413637501634	5.5786864613499e-5
LINC01184	-0.360611646500882	2.77440643721515e-5	4.556829916546814	8.83303034804449e-5
IL17RA	-0.359882342719002	4.83956557774979e-5	4.315193620928658	1.48924083608748e-4
TBC1D20	-0.359652092427704	2.11205348660048e-8	7.6752950877285135	1.09436238261325e-7
ZNHIT1	-0.359559282109395	2.44798957465331e-8	7.611190436069034	1.25536580654071e-7
PRKCSH	-0.359318469464298	4.01553832903294e-10	9.396256224318945	2.52035634933915e-9
CNIH4	-0.359251241117673	2.80688730312376e-6	5.551775023993281	1.06359232040712e-5
AC080112.2	-0.359203343296575	3.87902535288565e-4	3.411277381889411	0.00102183299790297
BUD31	-0.35895438918736	2.07922638098789e-12	11.682098223193085	1.64344802543539e-11
CCM2	-0.358923366630316	2.9218284942286e-6	5.534345279913059	1.1058317261101e-5
MAPRE3	-0.35884363058428	9.73031158159071e-7	6.011873252640289	3.95330076322572e-6
SNX18	-0.358365891184966	2.33523931261619e-4	3.6316686068224704	6.43452284236855e-4
NRSN2	-0.358146488984806	9.80715956283831e-6	5.008456758655668	3.39224860972823e-5
PPP2R5C	-0.358037033146046	5.26373706114998e-14	13.278705813114414	4.82669043651375e-13
PLEKHJ1	-0.357894868855859	1.17257456651229e-7	6.930859530024288	5.4704893434749e-7
GRAP2	-0.357873147860497	2.11343299946326e-8	7.675011515719808	1.09436238261325e-7
ARHGAP4	-0.357851173036392	1.45598251617676e-6	5.836843840114702	5.77083165549711e-6
NRAS	-0.357826129262462	1.03875047702529e-11	10.98348876376677	7.65968354839618e-11
IFITM3	-0.357738860291655	1.60379926206516e-7	6.794849990685921	7.34613799922951e-7
MRPS33	-0.356898481630363	9.74316006283778e-8	7.011300162703575	4.60165841190027e-7
FAM171A1	-0.356861309745397	3.01875189644705e-4	3.520172579070879	8.14194673931743e-4
NKAP	-0.356689426435044	2.54471367046372e-6	5.594361077112415	9.71174842151435e-6
GXYLT1	-0.356626632812373	1.42125788591227e-5	4.847327112595374	4.78792195169601e-5
TBK1	-0.356585909537566	1.50686778268197e-6	5.821924852377285	5.95524110478113e-6
ERO1A	-0.356152052242172	1.19054467618726e-9	8.924254302688714	7.05475172432153e-9
ACTR10	-0.355722338932371	7.09533722252404e-6	5.149026958853297	2.52360748219486e-5
PMPCB	-0.355688527801665	1.20088120647967e-12	11.920499951732848	9.74976898028144e-12
COMMD9	-0.355590431654702	7.35863143225838e-5	4.133202948799039	2.20758942967751e-4
ZNF250	-0.355464371432477	0.00945968948084693	2.0241231193030753	0.0183812414048801
EZH2	-0.355379796624209	8.56819261371253e-9	8.067110779088871	4.6271142946102e-8
C3orf62	-0.355334578891517	0.00401700211592704	2.3960979395067663	0.00851476246381344
SHCBP1	-0.355253971050157	4.95863325038765e-7	6.304638011737718	2.11056379202081e-6
ZNF616	-0.355126822202181	7.09576078235837e-4	3.1490010341928096	0.00176728791985613
CMSS1	-0.355083031228612	3.56460094799363e-7	6.447989081740498	1.5433156843192e-6
FBXO42	-0.354986583457596	5.07929661857752e-6	5.294196424688632	1.84990071820546e-5
SPIN3	-0.354832751331178	0.00554304455049176	2.256251630887065	0.0113446775264077
LNPEP	-0.35455909435154	1.89146256376322e-7	6.723202249936635	8.56531626885958e-7
IFT52	-0.354373907919889	1.05267294153935e-4	3.977706540255944	3.06756977845289e-4
ELOVL7	-0.354262822212065	0.00527550833199187	2.277735686714148	0.0108645481669187
TMED5	-0.353961550356557	7.80965347927859e-12	11.107368235697072	5.83072020888528e-11
TOR2A	-0.353730131843802	3.67325002852469e-5	4.434949509358783	1.15032623683072e-4
SRPRA	-0.353690626633935	5.25061903221623e-11	10.2797894915603	3.61736727258066e-10
ANKRD27	-0.353536149434975	3.18564122289724e-10	9.496803137414304	2.02307255350526e-9
VPS52	-0.353430268473252	6.63069891319827e-8	7.178440692085775	3.19315228629548e-7
HSPBP1	-0.353409231092003	1.97813783275392e-7	6.7037434508991325	8.92401426059363e-7
BABAM2	-0.353256057157946	7.35372986929895e-4	3.133492327476073	0.00182485849886135
UBE2E1	-0.352959280970247	4.17534661931485e-11	10.379307465424162	2.91056961130665e-10
SLC30A10	-0.352931319681016	1.88366832121909e-4	3.724995565951579	5.27846581428052e-4
RAD51	-0.35227829292793	8.15801078866663e-7	6.088415724680203	3.3572812040795e-6
ZFAND2B	-0.351668833207726	7.38221560941083e-5	4.131813274690357	2.2139702128694e-4
WDFY2	-0.351456869217678	1.03868222313475e-4	3.983517301189945	3.03049322210517e-4
TIPRL	-0.351363684898245	2.74077253258367e-9	8.56212700676003	1.55657651434859e-8
RPL32	-0.351290972218837	1.46996196833962e-18	17.832693901410945	1.99131958430596e-17
LANCL1	-0.351196193218093	5.65566149807373e-9	8.247516591770918	3.10509452167492e-8
WDR5B	-0.351018094000135	0.0065236397604004	2.1855100289913305	0.013160111931759
CNTRL	-0.350999129985618	1.66055878436643e-7	6.779745745615685	7.58432865982832e-7
RECQL	-0.350959358477184	1.00221525367952e-8	7.999038991597104	5.35784610742926e-8
SAGE1	-0.350824766131468	1.03867241932999e-8	7.983521400382467	5.53727035589302e-8
RPS6KL1	-0.350793384727938	0.00822721635748431	2.084747081565079	0.0162237313903051
ANXA11	-0.35071455260748	1.19249234920983e-13	12.92354439862463	1.05895977974399e-12
TGM2	-0.350598484375133	1.65035547333663e-7	6.782422502161094	7.54493295745293e-7
PTTG1IP	-0.350216548784172	9.23978220814295e-11	10.034338265459164	6.21006866048343e-10
ATP5D	-0.350212523926394	6.44344068614866e-10	9.190882164941458	3.94779415261536e-9
RHBDD3	-0.350176821401014	2.28084905848319e-4	3.6419034544150968	6.28646697271852e-4
CDT1	-0.350094378419015	2.11339013287619e-8	7.675020324568269	1.09436238261325e-7
COMMD4	-0.349787596893745	4.26185106316832e-7	6.370401731434193	1.82863811431771e-6
FBXL20	-0.349774738154317	7.82524977305892e-7	6.106501791375124	3.23425621562383e-6
CCND2	-0.349535191625678	3.80542625132167e-6	5.419596690213036	1.41560080387555e-5
SMAGP	-0.349426763144532	4.80984589705255e-5	4.317868837790791	1.48057181073095e-4
CEP120	-0.349421201627288	1.11302740538697e-5	4.95349414216861	3.8126769717482e-5
PNPLA8	-0.349367844060598	4.98059982281213e-5	4.302718351206032	1.53214720827839e-4
ARL15	-0.349107178944453	3.52066277075362e-8	7.453375572150733	1.76753904144292e-7
WDR83OS	-0.348984513962987	4.38486988859665e-6	5.358043288843632	1.6141992153402e-5
RPL36	-0.348964266358981	2.00184383584939e-13	12.698569804915733	1.74527205524736e-12
ELP4	-0.348890717890408	2.54233470876354e-5	4.594767273372936	8.14569150908358e-5
HEMK1	-0.348556209353545	0.0011626637988082899	2.934545849700478	0.00277368834417622
PIP4K2C	-0.34852494648223	7.8815094423507e-6	5.103390599806648	2.77433773671852e-5
GNS	-0.348400668678429	2.04577283737836e-5	4.689142592007154	6.67090740425729e-5
CLPP	-0.3483454446153	4.04875288703959e-6	5.392678729299787	1.49912011659491e-5
PABPC1	-0.348330202959063	7.68604008393779e-17	16.114297354950047	9.10895754185638e-16
SNX5	-0.348139082110697	5.70831807373568e-10	9.243491835518922	3.52904680395657e-9
SH3GL3	-0.348020301275821	3.8916406995473e-4	3.4098672633181577	0.00102477014456141
RPS18	-0.34796142134798	2.92925649706606e-14	13.533242598143199	2.73054669960427e-13
DAP	-0.347882441576571	1.24512509948364e-9	8.90478701219392	7.35993600213942e-9
RPL24	-0.347653814540014	2.99755987821453e-17	16.523232132826802	3.68491808165087e-16
COX18	-0.3476503423414	5.55352454476169e-4	3.2554313043526273	0.00141712670080312
RPL18AP3	-0.347512232378444	0.00618941877427092	2.2083501320749668	0.0125547404362942
TTLL3	-0.347505662349772	1.47657806203181e-6	5.830743588310483	5.8427772384246e-6
IK	-0.347258841453369	2.61254132546763e-12	11.582936831108409	2.03637695491218e-11
PFDN4	-0.346805379079634	7.98249560662749e-5	4.09786131181363	2.37907721975024e-4
NBPF11	-0.346484876029883	0.00147481981944353	2.8312610347375218	0.0034453289577816
MMGT1	-0.346395720610626	5.06702417335839e-8	7.295247023806603	2.48390667319322e-7
GDI2	-0.34636507456364	8.03828980864304e-18	17.094836340016894	1.04171007764041e-16
PIGF	-0.346229551121356	0.00300215121904124	2.522567436029742	0.00655987531617784
SMC3	-0.345964174532242	9.17194394347452e-10	9.037538608228415	5.50316636608471e-9
ZNF101	-0.34589861811135	8.80733247173889e-4	3.055155608980251	0.00214935768715771
AC116533.1	-0.345872067278981	2.17068754628135e-4	3.6634026853855866	6.00881496168881e-4
ZNF367	-0.345731855478368	3.85347267897396e-5	4.414147715804199	1.20243434589582e-4
RAD21	-0.345626021222835	3.09657104571283e-10	9.509118951369867	1.97305832652881e-9
MTM1	-0.345269590189279	0.00260872337311513	2.5835719706886113	0.00578345626807443
AZI2	-0.34498870300877	2.28411753591601e-8	7.641281551964549	1.17588184931779e-7
RBM18	-0.344885330743062	9.27647639597528e-6	5.032616956149772	3.22971315075019e-5
HEY1	-0.344535523743238	0.00765001354784833	2.1163377957286618	0.01519516709691
RPS16	-0.344500867842227	5.25133136767922e-16	15.27973057614944	5.70724240914592e-15
FOSL1	-0.344310356408177	5.36839732186144e-5	4.270155348966801	1.64193642424953e-4
ZNF764	-0.344053319199294	0.0150041315957553	1.8237891354664133	0.0277508247112364
DRAM2	-0.343804703196241	5.68388794868373e-8	7.24535449227659	2.76926665008717e-7
AC083843.2	-0.343779028235619	0.00298442333301283	2.525139573239769	0.00652262905780043
HMGB1P6	-0.343764658809368	0.0099980770126716	2.0000835223094238	0.0193096947797236
RPL18	-0.343128135067835	2.59033022027037e-16	15.586644867694975	2.92556841905441e-15
SLC24A1	-0.343052691894461	0.0014972678502948	2.8247005005925123	0.00349009742145245
MMADHC	-0.343034130058168	6.32187907900417e-10	9.199153815333432	3.88077352449268e-9
TOM1L2	-0.34272287233355	0.0114310300803368	1.9419146324175556	0.0217391870527623
GCLC	-0.342597103237034	9.85484345099447e-5	4.0063502703098814	2.88231568089636e-4
MT-ND3	-0.342331738178897	1.46397253916681e-12	11.834467069589222	1.17659103904129e-11
ZNF813	-0.342325023280042	0.00216092909451491	2.665359483170492	0.00488122953706674
CDC16	-0.342133420240177	7.31810603180852e-8	7.135601302324713	3.50450391782084e-7
ZNF428	-0.341862645793255	3.07345757215666e-5	4.512372777762067	9.7139947852301e-5
KDM4A	-0.341731292174463	6.17156509124968e-7	6.2096046861612795	2.59449883660272e-6
AL390728.4	-0.34132010661679	9.42455243007493e-5	4.025739265182023	2.77172261504418e-4
NPM1	-0.341245127268635	6.66054880078454e-16	15.176489985344267	7.11748477438026e-15
KSR1	-0.341236581153818	4.60436721415997e-6	5.336830047178719	1.68720950330368e-5
SARAF	-0.341225962630302	1.44028342204283e-10	9.841552038100836	9.46726505045883e-10
CDK7	-0.34066545173256	6.53937005819143e-5	4.184464085533231	1.97856802393366e-4
ERH	-0.340639179527801	5.71284203969187e-9	8.243147784033024	3.13289112773011e-8
ATF4	-0.340361720123203	6.07883165580444e-11	10.216179883588339	4.1616282001513e-10
ZNF655	-0.339999008701222	1.04115512563563e-10	9.982484558492887	6.96336197313227e-10
MYADM	-0.339763710795637	1.94852337424001e-7	6.710294380098354	8.79871461342375e-7
SEPT6	-0.339602309034802	3.7686392386984e-9	8.423815434357621	2.10410190770062e-8
NPM3	-0.339443087341765	3.93154369561643e-6	5.405436893173442	1.45797921306225e-5
KLHL42	-0.339178994787904	1.12239574660413e-4	3.949853987765384	3.25290694561269e-4
ACTR2	-0.339019939147831	1.5131368747963e-16	15.820121784944373	1.74147305301465e-15
LIN52	-0.338837625291845	0.00528784822324082	2.276721018869423	0.010883178373783199
GGCX	-0.33839666895275	5.69838978461797e-4	3.2442478472132597	0.00145060952622002
CDC6	-0.338341252828309	1.51609911008852e-11	10.819272407175195	1.10098495739458e-10
FANCD2	-0.338274357641798	3.21135575662521e-10	9.493311580269399	2.03804953260541e-9
CTDSP1	-0.338197986102353	5.8478312393653e-10	9.233005169030694	3.60830051440579e-9
NFKB2	-0.337955154296226	6.97177150404321e-4	3.1566568550903478	0.00174003190669805
AL590867.2	-0.337954310374862	0.0164934926851702	1.7826873678072974	0.0301613315565903
MAFG	-0.337798928328534	6.60670697690936e-9	8.180014954752663	3.60859768858715e-8
TSG101	-0.337291270991977	3.70240467622368e-8	7.431516114203912	1.85197689975958e-7
PRDM4	-0.337278566012146	1.20532316802903e-7	6.918896495599563	5.61232267722963e-7
PDK1	-0.337106290843223	1.73904861968492e-4	3.759688275981357	4.89328067039324e-4
ZFAND2A	-0.336866659814539	0.00375092142022342	2.42586203398866	0.00801291321487979
HOXB7	-0.336671562484031	7.50573254366477e-4	3.1246069151267766	0.00185778535319901
SFT2D2	-0.336663080248703	5.16348995148983e-8	7.2870566638094765	2.52860306687398e-7
EIF3M	-0.336319210838731	1.58498015573862e-14	13.799976170864	1.50683401684733e-13
VPS28	-0.336295699434394	2.02469773903508e-8	7.693639802112099	1.05068959175971e-7
WRAP73	-0.336011139387819	1.50875036581613e-5	4.821382611594242	5.04711035280358e-5
AC009113.1	-0.335905479087379	0.0120871633267298	1.917675609486378	0.0228552056261058
CDR2	-0.335802313170525	0.0198761720975012	1.7016672515787714	0.0356329839365963
HPF1	-0.335696233666627	2.10598285867418e-4	3.67654516800975	5.83984345037977e-4
DICER1	-0.335657242563693	1.64002938312325e-5	4.785148370968171	5.45573600702287e-5
AC005912.1	-0.335429449988004	0.0129665622602389	1.8871751503079397	0.0243495388684322
RFX2	-0.335156834506986	2.38619122813643e-4	3.622294755134838	6.56357000457199e-4
TAF13	-0.335108196410906	9.10860560428471e-5	4.0405481021395175	2.6887254320796e-4
MT-ND4L	-0.334562685932364	2.68980453713867e-10	9.57027927818583	1.72306032104449e-9
COA5	-0.334304288843762	5.13935085722796e-5	4.2890917325470355	1.57591380565977e-4
HMGB1	-0.334181994163914	3.99543688806789e-10	9.398435725060104	2.51066743741664e-9
EFHC1	-0.33404369675935	7.15720040467635e-4	3.1452568221843293	0.00178073529319263
TWF2	-0.333640605917538	8.59892725915575e-5	4.065555724859715	2.54929139202001e-4
ARL2	-0.333625844451864	4.04341491561334e-5	4.393251691187816	1.25841914262694e-4
CCDC47	-0.333591173161586	1.41121572625962e-14	13.850406592508657	1.35103775835306e-13
MORN2	-0.333538967997747	0.019798832063952	1.7033604280789387	0.035506474753354
NT5C2	-0.333281275924694	1.32843672712895e-6	5.876659126020846	5.28721134342957e-6
PPP4R1L	-0.33317828827336	0.00585734514150285	2.2322991846054894	0.0119241483468142
TSTA3	-0.332857083449239	2.46254338374628e-7	6.608616109599632	1.09798437865498e-6
ZCRB1	-0.332829910273801	3.33996703476673e-8	7.476257819622434	1.68211925858394e-7
LTB4R	-0.33280007829821	0.00105945733749189	2.9749165268860778	0.00254078484848857
DNAJB12	-0.33274479541040197	1.35679931102227e-7	6.867484385620456	6.28094318035671e-7
NUDT2	-0.332730648496782	0.0160639037397361	1.7941489069645253	0.0294353132996029
TMEM219	-0.332215399857677	7.80968599833642e-5	4.107366427317481	2.33120589538357e-4
ZNF397	-0.332061568816384	1.73862310857575e-4	3.759794552330629	4.89328067039324e-4
SMOX	-0.33147210219914103	0.00236037512556314	2.627018970752065	0.00528556022029638
TNFRSF1A	-0.331264406887199	3.35021756473013e-7	6.47492698875609	1.4644186832303e-6
YIPF2	-0.331241286826765	1.32258017970176e-6	5.878577989957044	5.2660936047742e-6
TRIM25	-0.331217897246719	2.89816441946035e-9	8.537876979652014	1.64401212975794e-8
FAM184A	-0.331157500364498	0.00110599698321045	2.9562460576396763	0.00264576166769004
MRRF	-0.330629099929065	2.17198661028983e-6	5.663142856382991	8.37616126645643e-6
GSTZ1	-0.3306002898832	8.67729452571627e-4	3.0616156614253924	0.00212032817690216
RPS25	-0.330580462208819	1.07818683200572e-14	13.967305976553178	1.04370231389703e-13
SMAP1	-0.33057584272161	5.48981203305506e-6	5.26044252520464	1.98880917742949e-5
HADHA	-0.330545062343026	6.19293589392703e-16	15.208103415559272	6.63261353746004e-15
FLNB	-0.330320845124855	1.69839710457205e-10	9.769960759226803	1.10725766244902e-9
CENPM	-0.330306667261837	0.00134898867173256	2.8699916973441786	0.00317698292451371
SEC24C	-0.330185564748004	3.10437838099787e-12	11.508025349667614	2.40018389942309e-11
C8orf33	-0.330177054459018	8.1409452437365e-9	8.089325166326336	4.40883353969965e-8
BTF3	-0.329932155854994	3.92139290899438e-16	15.40655964082675	4.33073923575314e-15
MYH9	-0.329712768096457	1.90064103061336e-11	10.721099899518007	1.36571982094561e-10
ZNF708	-0.329269229312836	6.24109335335127e-4	3.2047393212579083	0.00157368354419856
SNHG8	-0.329188166437418	1.82970931708707e-6	5.737617900440317	7.13385238834924e-6
SRSF7	-0.32911069587667	3.2929737967469903e-10	9.482411725095401	2.08569545642968e-9
VPS50	-0.328797220508861	1.09954846547679e-4	3.9587856232151992	3.19346538834499e-4
FAR1	-0.328750957801864	1.07634357580499e-8	7.96804907694212	5.73170933129114e-8
KIFAP3	-0.328523312812644	1.7604229727057e-4	3.754382972729961	4.94760073786579e-4
N4BP2L2	-0.328385190083232	1.9307441947029e-6	5.714275262309758	7.50635669843029e-6
ILVBL	-0.32828872057857	0.00157482645557128	2.802767298090523	0.00365751340968522
COPA	-0.327975969108285	1.42385563625029e-12	11.84653404128775	1.14531163205196e-11
POP4	-0.327892618424955	3.91276599349103e-5	4.407516124696939	1.22014000527382e-4
CEP89	-0.327803012389349	6.16703836673646e-4	3.209923349707293	0.00155953344631062
EIF2S2	-0.327380332365733	4.09345969887285e-11	10.387909480990386	2.85556882275857e-10
KCTD18	-0.32737236744645	0.0186131745538407	1.7301795498333332	0.0336006797721654
CFDP1	-0.327278771056079	5.96071907686633e-4	3.2247013455823157	0.00151215695626391
KLHDC8B	-0.327264768938308	1.86870700799457e-5	4.728458785719053	6.1437998709041e-5
C22orf34	-0.327211170963274	5.06860154063753e-4	3.295111848745856	0.00130312110577036
PDLIM1	-0.327129128735126	1.552704596697e-7	6.808911161288496	7.12917271378305e-7
NISCH	-0.326591895100842	1.24358640955089e-6	5.905324032760484	4.97434563820357e-6
VPS51	-0.326552356136599	4.91078811977441e-8	7.308848803477412	2.41350347263733e-7
DDT	-0.326386405020784	0.00426164482785999	2.3704227478944686	0.00897959267099647
PKN1	-0.326310604055206	1.92145952922605e-10	9.716368758438199	1.24757901816143e-9
BROX	-0.326251291763163	1.92566762830847e-7	6.715418670299788	8.70784170077647e-7
LCMT1	-0.326172779747998	9.13571936618113e-5	4.03925724968392	2.69506539229353e-4
COG4	-0.32607910847246	8.28129523505751e-9	8.081901732122605	4.47470664565481e-8
TANGO6	-0.325784225588207	0.00973345617463802	2.011732922213286	0.0188366602295099
ARL5A	-0.325504920461514	2.16693485132292e-7	6.664154145503568	9.72527682686647e-7
C8orf59	-0.325471825788132	2.59091466193328e-6	5.586546891322097	9.8723138751912e-6
VRK3	-0.325326643388984	9.2834215492704e-7	6.032291928296523	3.79106078980453e-6
DUS4L	-0.325252452540741	0.00309688211958538	2.5090753254110294	0.00674222185106183
LYSMD3	-0.325199434316982	1.95892609999259e-6	5.707981947349214	7.60664604966673e-6
PPP2R3C	-0.324875492532481	1.90404073189393e-4	3.720323765275306	5.32774884723042e-4
CLCN3	-0.324867785892896	2.20380249181236e-7	6.656827330219358	9.8722093825262e-7
GORAB	-0.324842728320577	0.00609596877685705	2.2149572660899484	0.0123809397710471
RPS13	-0.324832873221149	2.09869815982595e-15	14.678050018277165	2.16759710589367e-14
TPM1	-0.324662680517962	3.21846476488389e-6	5.492351241079135	1.21091254962036e-5
ENGASE	-0.324582218806351	1.38189275070398e-4	3.8595256614371194	3.95938354335916e-4
ZNF319	-0.324185963282063	0.00964156017702765	2.015852683789186	0.0186739330767704
ACTR3	-0.324148334747811	4.20614326916425e-13	12.376115938509477	3.54115794245483e-12
TFAP4	-0.32385103037569	0.014354507866519	1.8430116923711615	0.0266782963924189
TEX30	-0.323617637690167	0.00336188473629676	2.473417180619453	0.00725148074378489
C1orf131	-0.323407523641855	4.46026906104467e-5	4.3506389421393274	1.37873346153301e-4
POGLUT1	-0.323380995265067	0.00105665407443569	2.976067167993091	0.00253596977864565
GAPDH	-0.323168329229968	2.99868881950401e-14	13.523068599590301	2.79254721224307e-13
MRPL24	-0.323005114555788	2.40275447616937e-5	4.619290605014898	7.73214798455044e-5
ZSCAN31	-0.322505544280727	0.0107638344379929	1.9680329908803262	0.0206261896543708
ZNF559	-0.322411621952819	0.0148826005559005	1.8273211744086515	0.027536697952531
HDHD2	-0.322147076638358	0.010036303096715	1.99842623145038	0.0193796088869336
SEPT7P2	-0.321945430298025	0.00621662045473991	2.2064456469383957	0.0125992282324926
SHROOM1	-0.321726218315955	9.89383454288462e-6	5.004635356728361	3.41975545963674e-5
OMA1	-0.321722190751553	0.00173540992932516	2.760597922016868	0.00399265349147602
TNKS	-0.321697931739284	3.29975429060257e-7	6.481518397761002	1.44500229099464e-6
GANC	-0.321617391143156	0.00591001953051619	2.2284110839273072	0.0120262610191185
DERL1	-0.321404593690953	1.1403669457416e-7	6.942955379480845	5.33323690419202e-7
WDR66	-0.321254952490829	9.81538844700163e-5	4.008092508386839	2.8734121551002e-4
GOLPH3L	-0.321046000576268	3.11606230058145e-5	4.506393867903111	9.84214657951157e-5
AL136537.2	-0.32084697477801	0.00198724461732046	2.7017486706789637	0.00452200987867067
ZNF696	-0.320803541823919	0.00415699231516601	2.3812207783525974	0.00878036097664482
GOLGA2	-0.320656259938196	4.01233061471988e-9	8.39660328845504	2.2349405940117e-8
